id,salary
29912,"40,000 to 60,000 EUR"
29913,"€60,000-€70,000"
29914,70000 - 75000€
29915,"45,000€ - 65,000€"
29916,45 000 - 70 000€
29917,80.000€
29918,"60,000€-70,000€"
29919,£70000
29920,70.000
29921,"45,000-60,000"
29922,39.000 - 55.000
29923,€90.000 - €100.000
29924,"50,000 - 55,000"
29925,70000
29926,40 000 - 60 000
29927,"65,000"
29928,>43.000€
29929,45 000 - 70 000€
29930,55.000-65.000
29931,60000
29932,50K+
29933,40000-60000
29934,60.000-70.000€
29935,75000
29936,80000
29937,70.000 - 75000
29938,60000
29939,>90000
29940,60000-65000
29941,€ 50.000
29942,60.000
29943,70000
29944,"70.000,00"
29945,60000-65000
29946,ca. 75 000
29947,50000-55000
29948,70.000 - 110.000€
29949,negotiable
29950,"50,000-70,000€"
29951,>57.000
29952,50000
29953,70000 - 80000
29954,65-80k
29955,55000-60000
29956,40.000 - 50.000€
29957,75.000 EUR 
29958,tbd
29959,"50,000€ - 70,000€"
29960,45000-55000
29961,60000
29962,75000 - 80000€
29963,60000 - 75000
29964,to be discussed
29965,50.000 - 70.000 
29966,62000
29967,70.000-90.000
29968,70000
29969,55000
29970,"> EUR 70,000"
29971,60-68k
29972,competitive
29973,47.000
29974,70.000 - 80.000
29975,60000 - 60 000 
29976,45.000-50.000
29977,79.000€
29978,65.000 - 80.000
29979,70k
29980,"65,000"
29981,60.000 - 70.000
29982,70.000 - 80.000
29983,40000
29984,62000
29985,45 - 68k
29986,55.000 - 70.000
29987,65000
29988,100'000 - 125'000
29989,40.000-60.000
29990,"50-70,000€"
29991,65000 - 80000
29992,60000-110000
29993,tbd
29994,45.000 - 55.000
29995,55000 - 70000
29996,60000-65000
29997,"80,000-85,000"
29998,60-90.000
29999,"65,000€ - 95,000€"
30000,"70,000"
30001,47000
30002,55k
30003,70000 €- 90000 €
30004,55.000 - 65.000 EUR
30005,65K
30006,50-60K
30007,80.000-85.000
30008,"47,000-52,000"
30009,65.000 - 85.000
30010,"60,000 - 70,000"
30011,60.000 - 85.000€
30012,50.000 - 55.000
30013,€35.000 - €80.000
30014,"EUR 60,000-70,000"
30015,to be discussed
30016,"80,000 - 85,000€"
30017,"70,000€"
30018,75000
30019,60000 - 65000
30020,€65.000 - €75.000
30021,">75,000"
30022,60000-80000
30023,> 60k €
30024,65k - 75k€
30025,40000
30026,"85,000 - 95,000"
30027,75000-120000
30028,"50,000€ - 75,000€"
30029,40.000€ - 70.000€
30030,40.000 € - 60.000 €
30031,70.000-75.000
30032,65 K negotiable
30033,
30034,"70,000€ - 100,000€"
30035,75.000 € - 80.000 €
30036,30.000 - 35.000
30037,60.000 - 65.000
30038,65.000-80.000
30039,60 000 - 85 000
30040,55000- 75000
30041,55 000 - 75 000
30042,"> 62,000 €"
30043,"€45,000"
30044,vhb
30045,"60,000€ - 80,000€"
30046,50.000 € - 75.000 €
30047,1-99999
30048,45.000 to 50.000
30049,800000 - 85000€
30050,52.000 - 62.000
30051,"60,000€ - 75,000€"
30052,"45,000"
30053,tbd
30054,50-60
30055,70.000 
30056,68000
30057,55k
30058,50.000€
30059,50000
30060,55.000
30061,70000 - 80000
30062,68-78 EUR
30063,"85,000€"
30064,40 000 - 60 000
30065,50000-60000
30066,55.000-65.000
30067,€ 40000 -  € 46000
30068,55.000-60.000
30069,60-70k
30070,40K-80K
30071,50.000-55.000
30072,50000- 60000
30073,58.000 - 61.000
30074,75000-120000
30075,"55,000 - 65,000"
30076,€75.000 - €90.000
30077,"60-80,000"
30078,50000
30079,> 50.000
30080,"45,000-65,000"
30081,to be discussed
30082,48-50
30083,"55,000-80,000"
30084,"50,000 - 65,000 €"
30085,"60,000"
30086,"45,000 - 60,000"
30087,60000-65000
30088,43000 - 60000
30089,60.000 - 80.000
30090,€75.000 - €90.000
30091,70.000-80.000
30092,"55,000€ - 95,000€"
30093,50.000 - 85.000€
30094,60000
30095,70.000-80.000
30096,40.000€ (negotiable)
30097,"18,000€ – 25,000€"
30098,60-70K
30099,"45,000 - 50,000"
30100,50.000-65.000
30101,60.000€
30102,53.000 - 55.000 €
30103,65000
30104,60.000 € - 70.000 €
30105,€60.000-€100.000
30106,45000-55000
30107,75000-120000
30108,75.000-90.000
30109,60000
30110,50.000 - 70.000
30111,60.000 €
30112,70000-90000
30113,70000
30114,50.000-70.000
30115,55000
30116,"65,000 - 75,000 €"
30117,41.000
30118,70000 - 85000
30119,60.000-75.000
30120,"50,000 - 65,000"
30121,+/- 50.000
30122,ca. 60.000
30123,~70.000
30124,55.000 € - 65.000 €
30125,50000 - 60000
30126,67.000 €
30127,40 000 - 60 000
30128,50000
30129,"50,000-60,000"
30130,75000-120000
30131,60000
30132,70000+
30133,tba
30134,60.000
30135,45000-55000 EUR
30136,50-70k
30137,50000 - 80000
30138,"50,000€ - 70,000€"
30139,"50,000 - 55,000"
30140,"50,000 - 70,000"
30141,"50,000-65,000"
30142,"up to €60.000,-"
30143,60 - 70k 
30144,50000
30145,25000€
30146,"€ 60,000"
30147,75000-120000
30148,80000 - 105000
30149,60- 90 000€
30150,"60,000 - 70.000"
30151,65000 - 80000
30152,40000-60000
30153,55000-65000
30154,50.000-65.000
30155,"55,000-70,000"
30156,75000-120000
30157,60.000 € - 75.000 €
30158,50.000 - 62.000€
30159,65.000 EUR
30160,"60,000€ - 90,000€"
30161,"€45,000"
30162,65.000€
30163,tbd
30164,63000
30165,40000
30166,"30,000 - 60,000 €"
30167,45.000-60.000
30168,60.000
30169,38000
30170,60000-70000
30171,70000
30172,65-75 k 
30173,50000-60000
30174,€30-65k
30175,50000-58000
30176,55000 - 70000
30177,40000€
30178,"45,000€ - 65,000€"
30179,tbd
30180,60.000€ - 70.000€
30181,70000
30182,30.000€ - 55.000€
30183,"65,000"
30184,55000 - 65000
30185,"80,000 € - 90,000 €"
30186,"55,000 €"
30187,"65,000€ - 85,000€"
30188,60k
30189,75000-120000
30190,66000
30191,85000
30192,65-75K
30193,negotiable
30194,62K - 70K
30195,"50,000-60,000"
30196,"> € 50,000"
30197,70.000 - 75.000
30198,50.000 - 55.000
30199,64.000 - 96.000
30200,70 000 - 75 000
30201,50-60.000€
30202,€55.000 - €65.000
30203,70000-110000
30204,60.000€
30205,"50,000-70,000 Euro"
30206,60.000€ - 70.000€
30207,VB
30208,to be discussed
30209,80000
30210,40000
30211,75000-120000
30212,60K-70K
30213,80.000€ - 90.000€
30214,"70,000 - 90,000"
30215,60000
30216,"65,000€ - 70,000€"
30217,40.000 - 60.000
30218,tbd
30219,65.000
30220,50.000 - 67.000
30221,66.000
30222,60000
30223,"€50,000 - €60,000"
30224,60.000
30225,"50,000-60,000€"
30226,50000-60000
30227,see text
30228,42000
30229,50.000-60.000
30230,80.000€
30231,>€72.000
30232,85.000€
30233,45.000
30234,70.000 - 80.000
30235,70.000 - 80.000
30236,"50,000-60,000"
30237,40 - 60
30238,70000-80000
30239,around 85k
30240,Up to 55000€
30241,70.000 - 90.000 EUR
30242,"45,000€"
30243,tba
30244,90.000- 95.000
30245,"65,000€ - 90,000€"
30246,40 000 - 60 000
30247,€75.000 - €90.000
30248,40000 - 45000
30249,50.000 - 80.000
30250,70000 €- 90000 €
30251,75000
30252,To be discussed
30253,62.000 - 72.000
30254,55.000 - 60.000
30255,63.000 €
30256,75.000
30257,negotiable
30258,80.000€ - 90.000€
30259,40.000-64.000
30260,"€50,000 - €65,000"
30261,50.000€ - 65.000€
30262,65-70K
30263,"30,000 - 60,000 €"
30264,76000
30265,85000€
30266,40000-70000
30267,76k-90k
30268,65-70 k 
30269,60000-110000
30270,"50,000€ - 70,000€"
30271,80.000
30272,"60,000 - 70,000"
30273,55.000 - 63.000
30274,55.000 - 60.000
30275,55.000-65.000
30276,60000-80000
30277,tbd
30278,60.000 - 65.000
30279,"80,000"
30280,"55,000 to 60,000"
30281,€65.000 - €70.000
30282,"70,000€"
30283,50.000-70.000 EUR
30284,36.000 - 42.000€
30285,"> €75,000"
30286,45-50.000
30287,60000 - 70000
30288,45.000€ - 55.000€
30289,65.000
30290,Negotiable
30291,65000
30292,50.000€ - 60.000€
30293,60.000 - 75.000
30294,100.000 €
30295,"50,000-60,000"
30296,65000
30297,50k € - 55k€
30298,60-75.0000
30299,30.000 - 40.000
30300,up to negotiations
30301,"60,000-80,000"
30302,60.000 €
30303,"50,000 - 60,000"
30304,70.000-80.000
30305,120K
30306,60.000 - 70.000
30307,"€60,000 - €80,000"
30308,"55,000-75,000"
30309,50.000 - 80.000 €
30310,+40.000
30311,55.000-65.000
30312,"50,000"
30313,75.000 - 80.000
30314,70-75k
30315,58.000+
30316,55000-65000
30317,50.000-60.000 EUR
30318,TBD
30319,50 000-55000
30320,65000
30321,50000
30322,"55,000€ - 70,000€"
30323,up to 75.000€
30324,ca. 70.000 €
30325,50.000€ - 65.000€
30326,70000
30327,negotiable
30328,"50,000€ - 70,000 €"
30329,"68,000 -74,000 euros"
30330,40000 - 100000
30331,55.000-60.000 €
30332,"50,000 - 60,000"
30333,80000
30334,xxx
30335,">90,000"
30336,90000 - 115000
30337,90.000-95.000€
30338,70.000
30339,70.000
30340,120.000-126.000
30341,45.000-50.000
30342,50.000 - 70.000
30343,60000- 70000
30344,40 000 - 60 000
30345,65.000 - 75.000
30346,60-70
30347,75000-120000
30348,to be discussed
30349,35000 - 60000
30350,85000
30351,EUR 65.000 - 80.000
30352,80000-110000
30353,50000 - 70000
30354,35-45
30355,55000
30356,60000
30357,45000 - 55000
30358,25000
30359,VB
30360,50.000
30361,>47.4k
30362,70.000 €
30363,80-100k
30364,"50,000€"
30365,>43.000€
30366,70.000-75.000
30367,€75.000 - €90.000
30368,60
30369,"70-85,000"
30370,50.000 - ∞
30371,75.000€ - 90.000€
30372,1-99999
30373,65.000-75.000
30374,55.000-60.000
30375,50000-75000
30376,+60k€
30377,70.000-80.000
30378,68000
30379,"40,000"
30380,"48,000 - 52,000€"
30381,">90,000"
30382,"60,000 - 75,000"
30383,"65,000 € - 90,000 €"
30384,65-75 k
30385,"55,000"
30386,"35,000 - 45,000"
30387,55000
30388,"45,000€"
30389,"50k, negotiable"
30390,40.000
30391,"30,000 - 60,000 €"
30392,">55,000"
30393,68000-73000
30394,45.000 - 55.000
30395,55.000-71.000
30396,negotiable
30397,55.000
30398,50000-60000
30399,"80,000"
30400,55000
30401,negotiable
30402,60 000 - 70 000
30403,50.000
30404,"55,0000€"
30405,35000-60000
30406,"70-85,000"
30407,"50,000 - 60,000"
30408,75000
30409,48.000-65.000
30410,55000
30411,"30,000-40,000"
30412,75-110k
30413,70.000 - 75.000
30414,60.000 € - 70.000 €
30415,60.000-70.000€
30416,55k
30417,65000+
30418,80000
30419,"60,000 - 75,000"
30420,60000
30421,>58.000 €
30422,90000
30423,75000-120000
30424,55.000 EUR 
30425,60.000
30426,50.000 - 70.000
30427,"40,000€ - 50,000€"
30428,32-40k
30429,45.000€ - 50.000€
30430,85.000
30431,"85,000 - 95,000"
30432,75000 - 90000
30433,64.000 - 96.000
30434,"65,000"
30435,70k+
30436,60.000€ - 70.000€
30437,tbd
30438,"50,000 - 65,000"
30439,55000
30440,65K-70K
30441,"50,000€"
30442,55 - 65k
30443,50-60k
30444,50000 - 65000
30445,"55,000 - 65,000"
30446,">90,000 EUR"
30447,70.000 - 80.000 Euro
30448,50.000-90.000
30449,60.000 - 70.000
30450,
30451,90000 - 95000
30452,50000
30453,85000
30454,60000
30455,75000 - 80000
30456,0
30457,45.000-60.000€
30458,60.000€ 
30459,50k +
30460,75000 - 120000
30461,54000€ - 66000€
30462,60.000€
30463,60000
30464,>65.000
30465,>€63.000
30466,">75,000"
30467,60000-110000
30468,€ 30.000 - € 40.000
30469,55000-60000
30470,40.000 - 45.000
30471,€48.000 - €53.000
30472,55.000 - 60.000 Euro
30473,70000
30474,55000
30475,€
30476,68.000-75.000
30477,"40,000-60,000 euro"
30478,"70,000€ - 80,000€"
30479,65000
30480,65000
30481,65.000
30482,65.000 - 80.000
30483,"60,000€ - 80,000€"
30484,52000
30485,"65,000-75,000"
30486,75000-120000
30487,TBD
30488,see text
30489,">75,000"
30490,"80,000€ - 90,000€"
30491,60.000 €
30492,"65,000 € - 85,000€"
30493,40 - 55 000€
30494,50.000€ - 70.000€
30495,55.000-60.000
30496,75000-120000
30497,75000-120000
30498,45000
30499,50.000-60.000€
30500,60000 € - 65000 €
30501,40.000€
30502,45000 - 70000
30503,~ 30K - 50K€
30504,50.000-60.000€
30505,60-75k
30506,55000 - 75000
30507,75000 - 120000€
30508,"60,000- 80,000 Euro"
30509,60000-70000
30510,65000 -75000€
30511,"€65,000 - €80,000"
30512,75000-120000
30513,80-100
30514,50.000 - 60.000
30515,"45,000-50,000"
30516,65 K negotiable
30517,"35,000€ - 40,000€"
30518,65000 - 80000
30519,45.000 - 55.000
30520,"45,000€ - 50,000€"
30521,90000+
30522,42K
30523,60000-65000
30524,30.000-50.000
30525,from 60.000 €
30526,68.000
30527,65000-85000
30528,"60,000 - 70,000 "
30529,75000-85000
30530,80000
30531,32.000 - 48.000
30532,60.000-65.000
30533,tbd
30534,55.000 - 65.000
30535,>50.000 EUR
30536,80000+
30537,45.000€ - 65.000€
30538,>65.000
30539,85000
30540,65.000-72.000
30541,"70,000"
30542,65 000 - 85 000
30543,60000
30544,58.000
30545,60.000 - 80.000
30546,65.000 €
30547,75000-120000
30548,100k+
30549,50 000 - 60 000 
30550,75000-120000
30551,50.000 - 65.000
30552,45000
30553,80000 - 90000
30554,65.000-85.000
30555,"50,000-60,000"
30556,90000 - 115000
30557,76000
30558,75000-11000
30559,50.000 - 60.000
30560,"40,000-50,000"
30561,"€60,000 - €70,000"
30562,52.000-60.000
30563,€90.000 - €100.000
30564,65000
30565,40000
30566,75.000 €
30567,40 000 - 60 000
30568,"60,000 - 65,000"
30569,80.000 - 90.000
30570,55000-63000
30571,70000-85000
30572,72000
30573,80000-100000
30574,75000-120000
30575,56000 - 66000
30576,"45,000-55,000"
30577,70.000
30578,40000-90000
30579,55000-66000
30580,"65,000 € + (All-In)"
30581,75000-120000
30582,"120,000"
30583,"30,000 - 60,000 €"
30584,75-95k
30585,"55,000-70,000"
30586,50.000+
30587,65000
30588,40.000-50.000
30589,72K
30590,60000 - 65000
30591,To be discussed
30592,0
30593,48.000 - 50.000
30594,tbd
30595,40000 € - 60000 €
30596,75000-80000
30597,Competitive
30598,60.000 - 80.000
30599,65 000 - 85 000
30600,70000
30601,"50,000"
30602,70.000 - 100.000
30603,50000 - 80000
30604,"EUR 60,000-70,000"
30605,40000 - 50000
30606,"50,000€ - 70,000€"
30607,"55,000-65,000"
30608,32.500-40.000
30609,50.000 - 60.000 €
30610,75k+
30611,80000 - 105000
30612,50.000-70.000 EUR
30613,"40,000€ - 50,000€"
30614,65000
30615,€85.000 - €100.000
30616,"45,000€"
30617,to be discussed
30618,65000
30619,55000-63000
30620,negotiable
30621,Up to 67.000 EUR
30622,tbd
30623,75.000 - 80.000
30624,50000 - 65000
30625,50.000 - 85.000
30626,50-60k
30627,90-100.000€
30628,"60,000 - 65,000 €"
30629,85.000-100.000
30630,60000
30631,72000
30632,tbd.
30633,70.000 €
30634,50.000 - 55.000
30635,65000€
30636,55000 - 65000
30637,"55,000€ - 80,000€"
30638,50.000 - 55.000
30639,Negotiable
30640,40.000 - 50.000
30641,60000-80000
30642,30.000 - 50.000 € 
30643,Verhandlungsbasis
30644,40-80k
30645,60.000-70.000 €
30646,"60,000 - 70,000"
30647,60.000 - 70.000
30648,"78,000"
30649,60000
30650,"65,000 - 85,000"
30651,tbd
30652,"40,000 - 50,000"
30653,"75,000 - 85,000 Euro"
30654,negotiable
30655,70k-115k
30656,45000
30657,64000
30658,tbd
30659,"60,000 € - 70,000 €"
30660,45000
30661,60000
30662,55-65k
30663,55k
30664,>45000
30665,"60,000 € - 85,000 €"
30666,50000-65000
30667,50.000  - 70.000
30668,50.000-60.000€
30669,55.000 - 60.000
30670,60.000-75.000
30671,+70.000
30672,40.000-50.000
30673,Open for discussion
30674,50.000-60.000€
30675,"50,000-70,000"
30676,50-65
30677,"50,000-80,000"
30678,€45.000 - €50.000
30679,negotiable
30680,"60,000-80,000"
30681,60 000 - 70 000
30682,60000-62000
30683,40.000-45.000 €
30684,60000
30685,50000
30686,"> 95,000 EUR"
30687,"50,000 - 60,000"
30688,"75,000-80,000"
30689,40.000 - 50.000
30690,tba
30691,75.000-95.000
30692,80.000
30693,55.000-75.000
30694,62000
30695,goed
30696,56.000€
30697,negotiable
30698,tbd
30699,60000-75000
30700,60.000
30701,85000 - 95000
30702,40k-50k
30703,40.000 - 80.000
30704,60.000-75.000
30705,70.000 EUR
30706,45000
30707,50.000-60.000 EUR
30708,60.000-65.000
30709,30.000 - 35.000
30710,"55,000"
30711,30000 - 60000
30712,55000 - 75000
30713,€55k - €60k
30714,50000-70000
30715,65.000-75.000€
30716,Up to 55.000 EUR
30717,50000
30718,"€ 65.000 - 75.000,-"
30719,40000
30720,60000
30721,"55,000 - 60,000"
30722,50000-70000
30723,70 - 80
30724,"€65,000 - €80,000"
30725,55.000€ - 65.000€
30726,"60,000€"
30727,"55,000€ - 75,000€"
30728,60.000/70.000
30729,75000-120000
30730,tbd
30731,tbd
30732,49.000€ - 52.000€
30733,55000 - 75000€
30734,up to 75.000
30735,"50,000€ - 60,000€"
30736,70000-80000
30737,negociable
30738,"50,000€ - 55,000€"
30739,65.000 €
30740,45.000 - 55.000
30741,"50,000 to 70,000€"
30742,40 000 - 60 000
30743,65.000
30744,"75,000-80,000"
30745,80000
30746,60000-65000
30747,Market Rate
30748,"up to €50.000,-"
30749,65 000€ to 80 000€
30750,">60,000 EUR"
30751,€100.000
30752,60.000 - 80.000 EUR
30753,80 - 90K
30754,Overleggen
30755,"€60,000 - €65,000"
30756,65000€
30757,40-50k
30758,40 000 - 60 000
30759,"40,000-60,000"
30760,60000-80000
30761,"€60,000-€70,000"
30762,negotiable
30763,50.000 - 80.000
30764,"60,000-65,000"
30765,70.000 - 75.000
30766,35k - 50k
30767,"45,000€ - 65,000€"
30768,45000
30769,65000
30770,"60,000€ - 75,000€"
30771,80000
30772,60000-70000
30773,70000-110000
30774,"€40,000"
30775,55000
30776,55000 - 60000
30777,40.000 - 70.000€
30778,60000
30779,42.000-48.000
30780,"35,000€ - 45,000€"
30781,"45,000-55,000"
30782,60000-65000
30783,"80,000"
30784,110k+
30785,+/- 55.000
30786,80-90K
30787,€ 50.000-55.000
30788,80.000 - 100.000
30789,"44,000 € - 54,000 €"
30790,70.000-85.000
30791,60.000 - 70.000
30792,"75,000"
30793,68.000
30794,50 - 60k
30795,60000
30796,35000-50000
30797,"50.000€ - 80,000€"
30798,95.000€
30799,"60,000"
30800,45.000 - 50.000 Euro
30801,65
30802,45000 - 70000
30803,45.000-55.000
30804,55-65 k
30805,72000
30806,55.000 - 60.000 Euro
30807,40.000€ - 50.000€
30808,"45,000 - 55,000 €"
30809,60000
30810,50.000  - 65.000
30811,55.000 - 72.000
30812,65.000-75.000
30813,55000-58000
30814,> 45.000
30815,60.000-70.000
30816,66.500
30817,negotiable
30818,50000 - 65000
30819,"58,000"
30820,"50,000 - 65,000"
30821,tbd
30822,35000 - 55000
30823,60.000
30824,60.000 - 70.000
30825,tbd.
30826,75k
30827,"ca. 100,000"
30828,45.000
30829,0
30830,"40,000€ - 46,000€"
30831,"45,000 - 50,000"
30832,45000
30833,to be discussed
30834,"50,000"
30835,55000
30836,50.000-90.000
